"","publisher","journal","role","editor","affiliation","url","date"
"152","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Khaled Nabih Zaki Rashed","National Research Centre (NRC), Egypt","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"153","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Alireza G. Senejani","Yale University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"154","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Manjunatha Shivaraju","Centre for Regenerative Medicine, Harvard Stem Cell Institute, Harvard Medical School, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"155","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Ajay Singh","Lystek International Inc., Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"156","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Zheng Su","Genentech Inc., USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"157","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Jinrong Wan","University of Missouri, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"158","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Jinfu Wang","Zhejiang University, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"159","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Zhixiang Wang","University of Alberta, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"160","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Yonggan Wu","Stanford University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"161","SCIRP","Advances in Bioscience and Biotechnology","Editorial Board","Wanxi Yang","Zhejiang University, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=164",2021-05-19
"162","SCIRP","Advances in Breast Cancer Research","Editorial Board","Abbes Belkhiri","Vanderbilt University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"163","SCIRP","Advances in Breast Cancer Research","Editorial Board","Kevin D. Brown","University of Florida, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"164","SCIRP","Advances in Breast Cancer Research","Editorial Board","Thierry Dubois","Institut Curie, France","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"165","SCIRP","Advances in Breast Cancer Research","Editorial Board","Yesim Gkmen-Polar","Indiana University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"166","SCIRP","Advances in Breast Cancer Research","Editorial Board","Randall E. Harris","Ohio State University Medical Center, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"167","SCIRP","Advances in Breast Cancer Research","Editorial Board","Zhiwei Hu","Yale University School of Medicine, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"168","SCIRP","Advances in Breast Cancer Research","Editorial Board","Xi Huang","New York University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"169","SCIRP","Advances in Breast Cancer Research","Editorial Board","Muhammad D. Hussain","Texas A&M Health Sciences Center, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"170","SCIRP","Advances in Breast Cancer Research","Editorial Board","Julia Kravchenko","Duke University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"171","SCIRP","Advances in Breast Cancer Research","Editorial Board","Quang A. Le","Western University of Health Sciences, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"172","SCIRP","Advances in Breast Cancer Research","Editorial Board","Suling Liu","University of Michigan, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"173","SCIRP","Advances in Breast Cancer Research","Editorial Board","Manijeh Pasdar","University of Alberta, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"174","SCIRP","Advances in Breast Cancer Research","Editorial Board","Oleh Taratula","Oregon State University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"175","SCIRP","Advances in Breast Cancer Research","Editorial Board","Julia C. Tchou","University of Pennsylvania, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"176","SCIRP","Advances in Breast Cancer Research","Editorial Board","Amit Kumar Tyagi","The University of Texas MD Anderson Cancer Center, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"177","SCIRP","Advances in Breast Cancer Research","Editorial Board","Peizhong Peter Wang","Memorial University of Newfoundland, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"178","SCIRP","Advances in Breast Cancer Research","Editorial Board","Mei Xu","University of Kentucky, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"179","SCIRP","Advances in Breast Cancer Research","Editorial Board","Eldad Zacksenhaus","University of Toronto, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"180","SCIRP","Advances in Breast Cancer Research","Editorial Board","Mahvash Zakikhani","McGill University, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=1478",2021-05-19
"181","SCIRP","Advances in Chemical Engineering and Science","Editor-in-Chief","Sung Cheal Moon","Korea Institute of Materials Science (KIMS), South Korea","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"182","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Azzedine Abbaci","Université Badji Mokhtar, Algeria","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"183","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Jose-Maria Bastidas","Spanish Council for Scientific Research (CSIC), Spain","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"184","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Ercan Bursal","Mus Alparslan University, Turkey","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"185","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Elton J. Cairns","Department of Chemical and Biomolecula, University of California, Berkeley, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"186","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Juan A. Conesa","University of Alicante, Spain","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"187","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Abdul Rouf Dar","Department of Chemistry, University of Florida, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"188","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Zhen Fang","Chinese Academy of Sciences, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"189","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Mervin Floyd Fingas","National Academy of Sciences, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"190","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Mazeyar Parvinzadeh Gashti","Université Laval, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"191","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","A. Nirmala Grace","VIT University, India","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"192","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Chang-Sik Ha","Pusan National University, South Korea","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"193","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Christopher J. Koroneos","National Technical University of Athens, Greece","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"194","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Roberto Fernández Lafuente","Consejo Superior de Investigaciones Científicas, Spain","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"195","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Lubomir Lapcik","Tomas Bata University, Czech Republic","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"196","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Fengshan Liu","National Research Council, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"197","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Domingos Lusitaneo Pier Macuvele","Department of Science, Engineering, Technology and Mathematics University of Rovuma, Mozambique","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"198","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Muhammad Mansha","University of Engineering and Technology, Pakistan","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"199","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Miguel Miranda","National Laboratory of Engineering and Geology, I.P., Portugal","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"200","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Hasan Abdellatif Mousa","Jordan University of Science and Technology, Jordan","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"201","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","G. Panduranga Murthy","Visvesvaraya Technological University, Karnataka, India","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"202","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Hamdaoui Oualid","University of Annaba, Algeria","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"203","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Tarasankar Pal","Department of Chemical Sciences, University of Johannesburg, South Africa","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"204","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","A. V. Raghu","Jain Deemed-to-be University, India","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"205","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Josimar Ribeiro","Universidade Federal do Espírito Santo, Brazil","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"206","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Tamara Sakhno","Poltava State Agrarian University, Ukraine","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"207","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Hristo Sapoundjiev","Natural Resources Canada, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"208","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Chi-Min Shu","National Yunlin University of Science and Technology, Chinese Taipei","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"209","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Georgiy B. Shul'pin","Russian Academy of Sciences, Russia","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"210","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Ajaya Kumar Singh","Government VYT Post Graduate Autonomous College, India","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"211","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Shuangzhen Wang","National Insistute of Standards and Technology, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"212","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Chunliang Wu","Louisiana State University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"213","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Hongwei Wu","University of Hertfordshire, UK","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"214","SCIRP","Advances in Chemical Engineering and Science","Editorial Board","Gennady Efremovich Zaikov","Moscow State Academy of Fine Chemical Technology, Russia","https://www.scirp.org/journal/editorialboard.aspx?journalid=473",2021-05-19
"215","SCIRP","Advances in Computed Tomography","Editor-in-Chief","Jun Ni","The University of Iowa, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1579",2021-05-19
"216","SCIRP","Advances in Computed Tomography","Editorial Board","Vikas Agarwal","University of Pittsburgh, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1579",2021-05-19
"217","SCIRP","Advances in Computed Tomography","Editorial Board","Gang Cheng","University of Medicine and Dentistry of New Jersey, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1579",2021-05-19
"218","SCIRP","Advances in Computed Tomography","Editorial Board","Wing-Hoi Cheung","Chinese University of Hong Kong, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=1579",2021-05-19
"219","SCIRP","Advances in Computed Tomography","Editorial Board","Teja Guda","University of Texas San Antonio, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1579",2021-05-19
"220","SCIRP","Advances in Computed Tomography","Editorial Board","Daichi Hayashi","Boston University School of Medicine, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=1579",2021-05-19
