publisher	journal	role	editor	affiliation	url	date
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Ke Tang	University of Science and Technology of China, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Kusum Deep	Indian Institute of Technology, India	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Leandro Coelho	Pontifical Catholic University of Parana, Brazil	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Lei Wang	Tongji University, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Mahamed Omran	Gulf University for Science & Technology, Kuwait	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Maurice Clerc	Consultant, France	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Omur Tosun	Akdeniz Univeristy, Turkey	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Oscar Cordon	European Centre for Soft Computing, Spain	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Payman Arabshahi	University of Washington, United States	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Prithviraj Dasgupta	U S Naval Research Laboratory, United States	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	T.O. Ting	Xian Jiaotong Liverpool University, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Wei FANG	Jiangnan University, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Wei-Neng Chen	Sun Yat-sen University, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Xiao-Zhi Gao	University of Eastern Finland, Finland, Finland	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Xingquan Zuo	Beijing University of Posts and Telecommunications, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Yan-Qing Zhang	Georgia State University, United States	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Yinan Guo	China University of Mining and Technology, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Yongming Li	Chongqing University, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Yong-Wei Zhang	Jiangsu University of Science and Technology, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Yulin He	Shenzhen University, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Zexuan Zhu	Shenzhen University, China	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Swarm Intelligence Research (IJSIR)	Editorial Review Board	Ziad Kobti	University of Windsor, Canada	https://www.igi-global.com/journal/international-journal-swarm-intelligence-research/1149	2022-01-04
IGI Global	International Journal of Synthetic Emotions (IJSE)	Editor-in-Chief Emeritus	Jordi Vallverdu	Universitat Autònoma de Barcelona, Spain	https://www.igi-global.com/journal/international-journal-synthetic-emotions/1144	2022-01-04
IGI Global	International Journal of Synthetic Emotions (IJSE)	International Advisory Board	Med Salim Bouhlel	Sfax University, Tunisia	https://www.igi-global.com/journal/international-journal-synthetic-emotions/1144	2022-01-04
