publisher	journal	role	editor	affiliation	url	date
BioMedCentral	Italian Journal of Pediatrics	NA	Giovanni Corsello	University of Palermo, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Sergio Bernasconi	University of Parma, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Mario De Curtis	Sapienza University of Rome, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Carlo Caffarelli	University of Parma, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Francesca Santamaria	Federico II University, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Elena Bozzola	, Bambino Gesù Children's Hospital, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Carlo Dani	Careggi University Hospital, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Antonio Del Vecchio	Di Venere Hospital, Bari, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Raffaele Falsaperla	Policlinico -Vittorio Emanuele Hospital, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Claudio Maffeis	University of Verona, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Giorgio Perilongo	University of Padua, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Massimiliano Raponi	Bambino Gesù Children's Hospital, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Angelo Selicorni	, Sant'Anna Hospital, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Caterina Strisciuglio	University Federico II Naples, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Mauro Stronati	IRCCS Fondazione Policlinico San Matteo, Pavia, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Luigi Titomanlio	Robert Debré University Hospital, France	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Carlo Agostoni	University of Milan, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Jesus Argente	Hospital Nino Jesus, Spain	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Giuseppe Buonocore	University of Siena, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Jean Claude Carel	CHU Robert Debré, France	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Francesco Chiarelli	University of Chieti, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Paolo Curatolo	University of Rome, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Renato Cutrera	Bambino Gesù Children's Hospital, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Carlo Di Lorenzo	Children's Hospital in Columbus, USA	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Deniz Ertem	Marmara University School of Medicine, Turkey	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Alain Fischer	Hopital Necker Enfants Malades, France	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Alfredo Guarino	University Federico II, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Hiroyuki Kitajima	Osaka Medical Center and Research Institute for Maternal and Child Health, Japan	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Xiaoping Luo	Tongji Hospital, China	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Fernando Martinez	University of Arizona Tucson, USA	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Alberto Martini	University of Genoa, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Luigi Daniele Notarangelo	"c(""Harvard Medical School, "", ""USA"")"	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Laura Petrarca	University of Rome, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Giovanni Piedimonte	Cleveland Clinic Ohio, USA	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Ettore Piro	, University Palermo, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Martino Ruggieri	University of Catania, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Elie Saliba	François Rabelais University, France	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Raanan Shamir	Schneider Children's Medical Center of Israel, Israel	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Umberto Simeoni	University of Lausanne, Switzerland	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Olugbemiro Sodeinde	University of Ibadan, Nigeria	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Olle Soder	Karolinska Institute &amp; University Hospital Stockholm, Sweden	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Fernando Stein	Texas Children's Hospital Houston, USA	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Andrea Superti-Furga	University of Zurich, Germany	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Tatsuhiko Urakami	Nihon University School of Medicine, Japan	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Alberto Villani	Bambino Gesù Children's Hospital, Italy	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Anju Virmani	Sunderlal jain Hospital, India	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Weiping Wang	Children's Hospital of Fudan University, China	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Italian Journal of Pediatrics	NA	Alan Weindling	Liverpool Womens' Hospital, UK	https://ijponline.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editor-in-Chief	Corneel Vandelanotte	Central Queensland University, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Shiho Amagasa	Tokyo Medical Univesity, Japan	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Stuart Biddle	University of Southern Queensland, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Yu Sun Bin	University of Sydney, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Matthew Buman	Arizona State University, USA	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Valerie Carson	University of Alberta, Canada	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Jean Philippe Chaput	University of Ottawa, Canada	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Si-Tong Chen	Shenzhen University, China	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Dorothea Dumuid	University of South Australia, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Mitch Duncan 	University of Newcastle, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Stuart Fairclough	Edge Hill University, UK	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Aleš  Gába 	Palacky University Olomouc, Czech Republic	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Sjaan Gomersall	University of Queensland, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Ian Jannsen 	Queens University, Canada	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Christopher Kline	University of Pittsburg, USA	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Tracy Kolbe-Alexander	University of Southern Queensland, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Aamir Memon	Peoples University of Medical and Health Sciences for Women, Pakistan	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Kim Meredith-Jones	University of Otago, New Zealand	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Falk Mueller-Riemenschneider	National Univerasity of Signapore, Singapore	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Liangruenrom Nucharapon, 	Mahidol University, Thailand	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Tim Olds	University of South Australia, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Željko Pedišić	Victoria University, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Jana Pelclová	Palacky University Olomouc, Czech Republic	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Dale Rae	University of Cape Town, South Africa	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Chaelotte Lund Rasmussen	National Research Centre for the Working Environment, Denmark	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Nicky Ridgers, 	Deakin University, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Mary Rosenberger	Consultant to Stanford University, USA	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Emmanuel Stamatakis	University of Sydney, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Rachael Taylor	University of Otago, New Zealand	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Jannique van Uffelen	KU Leuven, Belgium	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Simone Verswijveren	Deakin University, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Journal of Activity, Sedentary and Sleep Behaviors	Editorial Board Member	Grace Vincent	Central Queensland University, Australia	https://jassb.biomedcentral.com/about/editorial-board	2022-01-20
